,lncrna,gene,correlation,p_value,regulation_type,strength
16141,lncRNA_54324,FUN_026496,0.35401830597426914,0.025016827080802388,activation,0.35401830597426914
16142,lncRNA_54145,FUN_026496,0.3252979201647149,0.04053982763738856,activation,0.3252979201647149
16143,lncRNA_22207,FUN_026496,0.364818837792217,0.020636882672115126,activation,0.364818837792217
16144,lncRNA_1010,FUN_026496,0.5881631713018808,6.574496102213333e-05,activation,0.5881631713018808
16145,lncRNA_43122,FUN_026496,0.37182394744621866,0.01815450747596781,activation,0.37182394744621866
16146,lncRNA_14906,FUN_026496,0.39706108641908705,0.011185416544917887,activation,0.39706108641908705
16147,lncRNA_41434,FUN_026496,-0.33998899603680843,0.03183354109451601,repression,0.33998899603680843
16148,lncRNA_4466,FUN_026496,0.3674744670692751,0.019664325707485955,activation,0.3674744670692751
16149,lncRNA_19784,FUN_026496,0.351660532371408,0.02606913405548983,activation,0.351660532371408
16150,lncRNA_44697,FUN_026496,-0.3131081848379088,0.04915380086226856,repression,0.3131081848379088
16151,lncRNA_53779,FUN_026496,0.43816401297281815,0.004686068903649449,activation,0.43816401297281815
16152,lncRNA_36610,FUN_026496,0.4289546945481754,0.005747596568313244,activation,0.4289546945481754
16153,lncRNA_46179,FUN_026496,0.32829247641196463,0.038623599382567805,activation,0.32829247641196463
16154,lncRNA_28028,FUN_026496,0.31557028301040263,0.04730455695031547,activation,0.31557028301040263
16155,lncRNA_45644,FUN_026496,0.48335761313253656,0.001580401501202158,activation,0.48335761313253656
16156,lncRNA_43262,FUN_026496,0.47107231835287305,0.002154930253464133,activation,0.47107231835287305
16157,lncRNA_48195,FUN_026496,0.35688510349325164,0.023785120585255042,activation,0.35688510349325164
16158,lncRNA_35121,FUN_026496,0.4443477667425672,0.004072838831163141,activation,0.4443477667425672
16159,lncRNA_35986,FUN_026496,0.5007124111423481,0.0009996747360745612,activation,0.5007124111423481
16160,lncRNA_48271,FUN_026496,0.3202253350470249,0.04396179773982705,activation,0.3202253350470249
16161,lncRNA_21196,FUN_026496,0.3757979707309636,0.016861373909719635,activation,0.3757979707309636
16162,lncRNA_49528,FUN_026496,0.4840326178337602,0.001553186921329365,activation,0.4840326178337602
16163,lncRNA_20229,FUN_026496,-0.38097662098181195,0.015293440565633946,repression,0.38097662098181195
16164,lncRNA_3911,FUN_026496,-0.33636309940832015,0.03382433537847532,repression,0.33636309940832015
16165,lncRNA_8456,FUN_026496,-0.31821741389522856,0.045379400788597445,repression,0.31821741389522856
16166,lncRNA_18070,FUN_026496,0.4148932261037184,0.007768315683033219,activation,0.4148932261037184
16167,lncRNA_50354,FUN_026496,0.3863330823258951,0.013803080577281496,activation,0.3863330823258951
16168,lncRNA_44648,FUN_026496,-0.3120781473563986,0.04994451915716996,repression,0.3120781473563986
16169,lncRNA_21450,FUN_026496,-0.33868900469362323,0.0325359096297271,repression,0.33868900469362323
16170,lncRNA_36250,FUN_026496,0.37802866277706737,0.016170142672897535,activation,0.37802866277706737
16171,lncRNA_7150,FUN_026496,0.3937383662974584,0.01194665277158898,activation,0.3937383662974584
16172,lncRNA_42847,FUN_026496,0.4093410485360438,0.008719993224960516,activation,0.4093410485360438
16173,lncRNA_28917,FUN_026496,0.37782249388267053,0.016233009884449742,activation,0.37782249388267053
16174,lncRNA_53501,FUN_026496,0.5371498126279811,0.00035188856653447175,activation,0.5371498126279811
16175,lncRNA_51247,FUN_026496,0.6842508704824636,1.126186034956752e-06,activation,0.6842508704824636
16176,lncRNA_37094,FUN_026496,0.34857155878602253,0.02750310444887796,activation,0.34857155878602253
16177,lncRNA_30092,FUN_026496,-0.41794170667491753,0.0072848258011885235,repression,0.41794170667491753
16178,lncRNA_1176,FUN_026496,-0.35806260728090067,0.023294051689849805,repression,0.35806260728090067
16179,lncRNA_2767,FUN_026496,-0.33684249355985624,0.03355540719456119,repression,0.33684249355985624
16180,lncRNA_26714,FUN_026496,0.46007492795631755,0.002817496514783825,activation,0.46007492795631755
16181,lncRNA_47409,FUN_026496,-0.3502028650123639,0.02673788996970015,repression,0.3502028650123639
16182,lncRNA_53561,FUN_026496,0.3909213540986225,0.012626131709054508,activation,0.3909213540986225
16183,lncRNA_12004,FUN_026496,0.35464081752322246,0.024744959000228925,activation,0.35464081752322246
16184,lncRNA_43255,FUN_026496,0.35807697772968905,0.023288111182185368,activation,0.35807697772968905
16185,lncRNA_26847,FUN_026496,0.39569069414055696,0.011494210074259176,activation,0.39569069414055696
16186,lncRNA_55657,FUN_026496,0.3416808907132957,0.03093816279787656,activation,0.3416808907132957
16187,lncRNA_7534,FUN_026496,0.42680505069321706,0.006023391364889525,activation,0.42680505069321706
16188,lncRNA_45096,FUN_026496,-0.32187791845768543,0.04282217290369567,repression,0.32187791845768543
16189,lncRNA_43250,FUN_000659,-0.40515196888653354,0.009502647475949958,repression,0.40515196888653354
16190,lncRNA_30265,FUN_000659,0.47934953662932855,0.001750844496903354,activation,0.47934953662932855
16191,lncRNA_22152,FUN_000659,0.3903895062263491,0.01275803274029938,activation,0.3903895062263491
16192,lncRNA_43460,FUN_000659,-0.33092040682207985,0.03700344017424539,repression,0.33092040682207985
16193,lncRNA_42954,FUN_000659,-0.39284354737826904,0.01215903321696043,repression,0.39284354737826904
16194,lncRNA_10652,FUN_000659,-0.3646597241423013,0.02069640953488622,repression,0.3646597241423013
16195,lncRNA_13662,FUN_000659,0.3141101971294276,0.048394301372932914,activation,0.3141101971294276
16196,lncRNA_25486,FUN_000659,-0.320362294808108,0.04386642580148275,repression,0.320362294808108
16197,lncRNA_34968,FUN_000659,-0.3492521650989099,0.027181669820434885,repression,0.3492521650989099
16198,lncRNA_38253,FUN_000659,-0.3127626062215565,0.04941795587849336,repression,0.3127626062215565
16199,lncRNA_25940,FUN_000659,-0.3439900877935035,0.02974967616406678,repression,0.3439900877935035
16200,lncRNA_13292,FUN_000659,-0.38498350257472397,0.014166468968926234,repression,0.38498350257472397
16201,lncRNA_30450,FUN_000659,-0.35138760924232204,0.026193280175754063,repression,0.35138760924232204
16202,lncRNA_23525,FUN_000659,-0.3441071098501502,0.029690465189506788,repression,0.3441071098501502
16203,lncRNA_35376,FUN_000659,-0.3776771897771374,0.01627744127323255,repression,0.3776771897771374
16204,lncRNA_20276,FUN_000659,-0.3222154195431766,0.04259240522396633,repression,0.3222154195431766
16205,lncRNA_42802,FUN_000659,0.3756712281801383,0.01690138387162036,activation,0.3756712281801383
16206,lncRNA_7567,FUN_000659,-0.33015273956581553,0.03747086899360887,repression,0.33015273956581553
16207,lncRNA_14906,FUN_000659,-0.5322327229824266,0.0004079522038695487,repression,0.5322327229824266
16208,lncRNA_41434,FUN_000659,0.3399371047434945,0.031861336228673334,activation,0.3399371047434945
16209,lncRNA_523,FUN_000659,-0.31675173377552795,0.04643734496237588,repression,0.31675173377552795
16210,lncRNA_36677,FUN_000659,-0.3293825700257884,0.037944656227506694,repression,0.3293825700257884
16211,lncRNA_44476,FUN_000659,0.3346459542237327,0.03480216280747625,activation,0.3346459542237327
16212,lncRNA_26632,FUN_000659,0.45786472176697707,0.0029703448399610766,activation,0.45786472176697707
16213,lncRNA_17828,FUN_000659,0.4589905188462123,0.0028916060935434387,activation,0.4589905188462123
16214,lncRNA_53895,FUN_000659,-0.34716759176255113,0.028176110954676203,repression,0.34716759176255113
16215,lncRNA_36610,FUN_000659,-0.3242796474292203,0.04120877909619445,repression,0.3242796474292203
16216,lncRNA_26562,FUN_000659,-0.32875404295979826,0.03833492234174671,repression,0.32875404295979826
16217,lncRNA_42836,FUN_000659,0.34985247592051055,0.02690074515755648,activation,0.34985247592051055
16218,lncRNA_44474,FUN_000659,0.33464104819338986,0.034804989375522975,activation,0.33464104819338986
16219,lncRNA_40031,FUN_000659,-0.3235069855596031,0.04172234206907208,repression,0.3235069855596031
16220,lncRNA_4640,FUN_000659,-0.427440228379306,0.0059407332422638185,repression,0.427440228379306
16221,lncRNA_3298,FUN_000659,0.31352942159721164,0.04883335304687461,activation,0.31352942159721164
16222,lncRNA_10469,FUN_000659,0.3215665027332476,0.04303507299480425,activation,0.3215665027332476
16223,lncRNA_28854,FUN_000659,-0.3472676610868362,0.028127695151540944,repression,0.3472676610868362
16224,lncRNA_28541,FUN_000659,-0.37516214419800364,0.017062897552683042,repression,0.37516214419800364
16225,lncRNA_51460,FUN_000659,-0.35669109415367295,0.023866851711225105,repression,0.35669109415367295
16226,lncRNA_44481,FUN_000659,0.32947912853652656,0.03788498934181692,activation,0.32947912853652656
16227,lncRNA_36837,FUN_000659,0.40429707599756953,0.009669546857108139,activation,0.40429707599756953
16228,lncRNA_44648,FUN_000659,0.5873878391255974,6.758609331120653e-05,activation,0.5873878391255974
16229,lncRNA_12000,FUN_000659,0.314790120788209,0.047884345152057556,activation,0.314790120788209
16230,lncRNA_30376,FUN_000659,-0.35255634449345435,0.02566507630668648,repression,0.35255634449345435
16231,lncRNA_51247,FUN_000659,-0.3375144352546772,0.03318142113978722,repression,0.3375144352546772
16232,lncRNA_28842,FUN_000659,0.7000887156244364,4.956670804904518e-07,activation,0.7000887156244364
16233,lncRNA_33449,FUN_000659,0.5342691801387923,0.000383828843526797,activation,0.5342691801387923
16234,lncRNA_52138,FUN_000659,-0.3589628387096239,0.022924339965802825,repression,0.3589628387096239
16235,lncRNA_45096,FUN_000659,0.3126646722296651,0.04949302260524936,activation,0.3126646722296651
16236,lncRNA_8467,FUN_015382,-0.33325585143644204,0.03561061834369781,repression,0.33325585143644204
16237,lncRNA_27011,FUN_015382,0.6457475451292509,6.8058760386835895e-06,activation,0.6457475451292509
16238,lncRNA_18607,FUN_015382,0.5598105711538007,0.00017273698606451278,activation,0.5598105711538007
16239,lncRNA_43460,FUN_015382,0.5694013691953174,0.0001258217302617397,activation,0.5694013691953174
16240,lncRNA_14996,FUN_015382,0.37255401145500733,0.017910889548260672,activation,0.37255401145500733
16241,lncRNA_8407,FUN_015382,0.38040289597637444,0.015460841754839834,activation,0.38040289597637444
16242,lncRNA_42682,FUN_015382,0.34953371740233524,0.027049612044123535,activation,0.34953371740233524
16243,lncRNA_41114,FUN_015382,-0.314089266859553,0.04841006866835342,repression,0.314089266859553
16244,lncRNA_38253,FUN_015382,0.5209502646984244,0.0005679151533283327,activation,0.5209502646984244
16245,lncRNA_29586,FUN_015382,0.3792681290521578,0.015796503699770023,activation,0.3792681290521578
16246,lncRNA_35263,FUN_015382,0.4034810646984019,0.009831187986061368,activation,0.4034810646984019
16247,lncRNA_1241,FUN_015382,0.3221909723407247,0.04260901497437398,activation,0.3221909723407247
16248,lncRNA_48126,FUN_015382,0.36775868504000386,0.01956255242286157,activation,0.36775868504000386
16249,lncRNA_29803,FUN_015382,0.3715116925029154,0.01825955194421724,activation,0.3715116925029154
16250,lncRNA_30640,FUN_015382,-0.38700447286013634,0.013625263891304123,repression,0.38700447286013634
16251,lncRNA_54024,FUN_015382,-0.3139651919132699,0.04850362247555239,repression,0.3139651919132699
16252,lncRNA_37116,FUN_015382,0.36912014315575814,0.01908114141403149,activation,0.36912014315575814
16253,lncRNA_33348,FUN_015382,0.47113274497688834,0.002151705748084636,activation,0.47113274497688834
16254,lncRNA_1126,FUN_015382,-0.3385638135812881,0.03260421593734688,repression,0.3385638135812881
16255,lncRNA_13328,FUN_015382,-0.39103936930774613,0.012597020895430496,repression,0.39103936930774613
16256,lncRNA_163,FUN_015382,0.4244195396453155,0.006342768745178392,activation,0.4244195396453155
16257,lncRNA_080,FUN_015382,0.37552469959082224,0.016947739498683976,activation,0.37552469959082224
16258,lncRNA_38415,FUN_015382,-0.349414371747848,0.02710552424789134,repression,0.349414371747848
16259,lncRNA_1010,FUN_015382,0.34977845694718535,0.026935252910575705,activation,0.34977845694718535
16260,lncRNA_17865,FUN_015382,-0.34997668260117604,0.026842922127968193,repression,0.34997668260117604
16261,lncRNA_41434,FUN_015382,-0.36384823212820666,0.021002240291782888,repression,0.36384823212820666
16262,lncRNA_523,FUN_015382,-0.31867011764767017,0.04505660414769155,repression,0.31867011764767017
16263,lncRNA_4466,FUN_015382,0.3721467358279017,0.018046453744111,activation,0.3721467358279017
16264,lncRNA_19784,FUN_015382,0.6612695301811983,3.399117729327526e-06,activation,0.6612695301811983
16265,lncRNA_6937,FUN_015382,0.31724063960854193,0.04608225506363715,activation,0.31724063960854193
16266,lncRNA_36610,FUN_015382,0.32882685796054406,0.0382895429040366,activation,0.32882685796054406
16267,lncRNA_18356,FUN_015382,0.3625468129089091,0.02150059789140782,activation,0.3625468129089091
16268,lncRNA_46179,FUN_015382,0.5495951961874327,0.0002395659278723891,activation,0.5495951961874327
16269,lncRNA_52191,FUN_015382,-0.33238372205001643,0.036125633868392376,repression,0.33238372205001643
16270,lncRNA_26562,FUN_015382,0.4077233679482784,0.009015414343524819,activation,0.4077233679482784
16271,lncRNA_297,FUN_015382,-0.3180416070488477,0.04550526157639578,repression,0.3180416070488477
16272,lncRNA_43262,FUN_015382,0.33220016570698446,0.036234801223528304,activation,0.33220016570698446
16273,lncRNA_46006,FUN_015382,-0.3144036700966319,0.048173656470877776,repression,0.3144036700966319
16274,lncRNA_12013,FUN_015382,0.32423175261060944,0.041240463087279605,activation,0.32423175261060944
16275,lncRNA_14839,FUN_015382,0.43468631605386887,0.00506499768898365,activation,0.43468631605386887
16276,lncRNA_8456,FUN_015382,-0.37570560761703065,0.016890523110455507,repression,0.37570560761703065
16277,lncRNA_52375,FUN_015382,-0.37702564084854756,0.016477936154560124,repression,0.37702564084854756
16278,lncRNA_45132,FUN_015382,0.3236029320804459,0.041658288226971714,activation,0.3236029320804459
16279,lncRNA_46514,FUN_015382,0.5204202567927406,0.0005766477304811713,activation,0.5204202567927406
16280,lncRNA_12060,FUN_015382,0.3729794204516292,0.017770204696962767,activation,0.3729794204516292
16281,lncRNA_30445,FUN_015382,-0.31363437237796987,0.048753776226152554,repression,0.31363437237796987
16282,lncRNA_42847,FUN_015382,0.40495251994437553,0.00954136346562707,activation,0.40495251994437553
16283,lncRNA_30376,FUN_015382,-0.3215278626801595,0.04306154912621452,repression,0.3215278626801595
16284,lncRNA_30114,FUN_015382,-0.3214628423860205,0.043106130796049295,repression,0.3214628423860205
16285,lncRNA_38060,FUN_015382,0.3295069407256593,0.037867817430118966,activation,0.3295069407256593
16286,lncRNA_22315,FUN_015382,-0.32643655483355877,0.03980229578013568,repression,0.32643655483355877
16287,lncRNA_1176,FUN_015382,-0.32036348887165633,0.04386559505308473,repression,0.32036348887165633
16288,lncRNA_55690,FUN_015382,0.6175368063292913,2.186688027465552e-05,activation,0.6175368063292913
16289,lncRNA_9551,FUN_015382,-0.3694769292296137,0.018956638649728137,repression,0.3694769292296137
16290,lncRNA_26714,FUN_015382,0.34887245430887454,0.02736061253560559,activation,0.34887245430887454
16291,lncRNA_47409,FUN_015382,-0.3349658341254327,0.03461827228987821,repression,0.3349658341254327
16292,lncRNA_54184,FUN_015382,-0.3160232814787044,0.04697051353549068,repression,0.3160232814787044
16293,lncRNA_51050,FUN_015382,0.3156233292098727,0.047265341577022155,activation,0.3156233292098727
16294,lncRNA_2836,FUN_015382,0.3139365733330531,0.048525221851873475,activation,0.3139365733330531
16295,lncRNA_4357,FUN_025065,0.41504791213470155,0.00774313436934252,activation,0.41504791213470155
16296,lncRNA_28501,FUN_025065,0.3660395735938646,0.020184934904705056,activation,0.3660395735938646
16297,lncRNA_10573,FUN_025065,0.37622732689651034,0.016726427555001387,activation,0.37622732689651034
16298,lncRNA_18650,FUN_025065,0.32067795949594086,0.0436472511151331,activation,0.32067795949594086
16299,lncRNA_43460,FUN_025065,0.327062903829511,0.03940127022386332,activation,0.327062903829511
16300,lncRNA_37344,FUN_025065,0.39752553695780385,0.011082377933521919,activation,0.39752553695780385
16301,lncRNA_7667,FUN_025065,0.4710880522917011,0.002154090244849225,activation,0.4710880522917011
16302,lncRNA_48740,FUN_025065,0.41994935694912255,0.006980758880680663,activation,0.41994935694912255
16303,lncRNA_34968,FUN_025065,0.35788977703569025,0.023365595823346356,activation,0.35788977703569025
16304,lncRNA_9300,FUN_025065,0.3903223358174591,0.012774774276823215,activation,0.3903223358174591
16305,lncRNA_51358,FUN_025065,0.3760771008929311,0.01677353962492932,activation,0.3760771008929311
16306,lncRNA_25940,FUN_025065,0.40787201605536666,0.008987915104692192,activation,0.40787201605536666
16307,lncRNA_54024,FUN_025065,0.45297428693971037,0.003334580616053195,activation,0.45297428693971037
