,mirna,gene,correlation,p_value,regulation_type,strength
3011,Cluster_4754,FUN_025596,0.3132516597099528,0.04904446546949473,activation,0.3132516597099528
3012,Cluster_9420,FUN_025596,0.3337460696467863,0.03532378046963848,activation,0.3337460696467863
3013,Cluster_1865,FUN_025596,0.34308256212033067,0.03021218293409887,activation,0.34308256212033067
3014,Cluster_2372,FUN_025596,0.3390131185102604,0.03235961418237013,activation,0.3390131185102604
3015,Cluster_12087,FUN_025596,-0.3608609359473522,0.022160831308832563,repression,0.3608609359473522
3016,Cluster_9532,FUN_014882,0.4077055452226937,0.009018716303207693,activation,0.4077055452226937
3017,Cluster_1950,FUN_014882,0.6040445682346123,3.674982976385151e-05,activation,0.6040445682346123
3018,Cluster_14532,FUN_014882,0.3174163336089785,0.045955186669936136,activation,0.3174163336089785
3019,Cluster_4026,FUN_014882,0.3403903322994397,0.03161924186179544,activation,0.3403903322994397
3020,Cluster_5603,FUN_014882,0.40890292043178605,0.00879917269299092,activation,0.40890292043178605
3021,Cluster_14610,FUN_014882,0.4614708428100477,0.0027245513812338335,activation,0.4614708428100477
3022,Cluster_1819,FUN_014882,0.41690092205126733,0.007446896700453336,activation,0.41690092205126733
3023,Cluster_14146,FUN_014882,0.51878838532118,0.0006042930404218897,activation,0.51878838532118
3024,Cluster_10452,FUN_014882,0.3620837208655946,0.021680298087582515,activation,0.3620837208655946
3025,Cluster_17245,FUN_014882,0.34963326793765676,0.027003046761679708,activation,0.34963326793765676
3026,Cluster_3109,FUN_014882,0.4503140402381948,0.003548647326187578,activation,0.4503140402381948
3027,Cluster_9366,FUN_014882,0.6537029981012542,4.791658316200607e-06,activation,0.6537029981012542
3028,Cluster_1833,FUN_014882,0.581488574206812,8.32010948942457e-05,activation,0.581488574206812
3029,Cluster_9512,FUN_014882,0.31465853860407955,0.04798269469535903,activation,0.31465853860407955
3030,Cluster_9786,FUN_014882,0.5784480354690881,9.246556762762221e-05,activation,0.5784480354690881
3031,Cluster_4034,FUN_014882,0.6019452378398071,3.975761576645253e-05,activation,0.6019452378398071
3032,Cluster_11565,FUN_014882,0.3350461445864725,0.03457222922914778,activation,0.3350461445864725
3033,Cluster_5685,FUN_014882,0.6860532376411101,1.028405255559246e-06,activation,0.6860532376411101
3034,Cluster_14692,FUN_014882,0.5525709974206574,0.00021803256349522545,activation,0.5525709974206574
3035,Cluster_17173,FUN_014882,0.46374075725884495,0.002579144643985108,activation,0.46374075725884495
3036,Cluster_5516,FUN_014882,0.41337682733980136,0.008018921281370618,activation,0.41337682733980136
3037,Cluster_13327,FUN_014882,0.364713250909516,0.020676368334914683,activation,0.364713250909516
3038,Cluster_17192,FUN_014882,0.5661320722673647,0.00014032877089573354,activation,0.5661320722673647
3039,Cluster_1951,FUN_014882,0.38162297094568925,0.015106685682858001,activation,0.38162297094568925
3040,Cluster_3301,FUN_014882,0.33926792685210877,0.032221568210902767,activation,0.33926792685210877
3041,Cluster_1832,FUN_014882,0.5503274712955337,0.00023409666726596402,activation,0.5503274712955337
3042,Cluster_4752,FUN_014882,0.3334693619275718,0.035485454966037326,activation,0.3334693619275718
3043,Cluster_5517,FUN_014882,0.4624727831237122,0.0026595060416573476,activation,0.4624727831237122
3044,Cluster_9706,FUN_014882,0.44588448184500845,0.003931757393297759,activation,0.44588448184500845
3045,Cluster_14165,FUN_014882,0.5902611509465717,6.098896460925746e-05,activation,0.5902611509465717
3046,Cluster_17623,FUN_014882,0.33972185580369973,0.03197684579070941,activation,0.33972185580369973
3047,Cluster_3227,FUN_014882,0.5706668176201711,0.00012058067127985905,activation,0.5706668176201711
3048,Cluster_9420,FUN_014882,0.453434659800853,0.0032987036030441975,activation,0.453434659800853
3049,Cluster_9380,FUN_014882,0.5329198428155039,0.00039966507606766443,activation,0.5329198428155039
3050,Cluster_1865,FUN_014882,0.47930597602704955,0.0017527826490437725,activation,0.47930597602704955
3051,Cluster_2372,FUN_014882,0.46816610396671665,0.0023151184011939475,activation,0.46816610396671665
3052,Cluster_14605,FUN_014882,0.5209519048465052,0.0005678883141019578,activation,0.5209519048465052
3053,Cluster_17186,FUN_014882,0.4855202435917806,0.0014946663387010793,activation,0.4855202435917806
3054,Cluster_4036,FUN_014882,0.3788655969914721,0.015917040298181872,activation,0.3788655969914721
3055,Cluster_14532,FUN_018531,0.3472297529882868,0.028146027845373428,activation,0.3472297529882868
3056,Cluster_13647,FUN_018531,0.41561811644980373,0.007650916135648769,activation,0.41561811644980373
3057,Cluster_14532,FUN_036150,0.3766038387996811,0.01660884003754169,activation,0.3766038387996811
3058,Cluster_5603,FUN_036150,0.3441744401584118,0.029656441408495868,activation,0.3441744401584118
3059,Cluster_5516,FUN_036150,0.40040282105545105,0.010461912328223502,activation,0.40040282105545105
3060,Cluster_13327,FUN_036150,0.46267331214207363,0.002646652623098053,activation,0.46267331214207363
3061,Cluster_16354,FUN_036150,0.41229500315030004,0.008201924593092396,activation,0.41229500315030004
3062,Cluster_1951,FUN_036150,0.3761816272453924,0.016740747516061204,activation,0.3761816272453924
3063,Cluster_1832,FUN_036150,0.31573525528251617,0.047182684267760684,activation,0.31573525528251617
3064,Cluster_2500,FUN_036150,0.325752589713492,0.04024400057469256,activation,0.325752589713492
3065,Cluster_5517,FUN_036150,0.4085749713351821,0.008858842992698162,activation,0.4085749713351821
3066,Cluster_17623,FUN_036150,0.33101710548001523,0.03694490025111364,activation,0.33101710548001523
3067,Cluster_9420,FUN_036150,0.35243692237037255,0.02571863967022203,activation,0.35243692237037255
3068,Cluster_1865,FUN_036150,0.3528647325458283,0.025527185859324546,activation,0.3528647325458283
3069,Cluster_2372,FUN_036150,0.37706498480598366,0.016465770445091715,activation,0.37706498480598366
3070,Cluster_13647,FUN_036150,0.5048917101966653,0.0008920286596419593,activation,0.5048917101966653
3071,Cluster_14610,FUN_011831,0.33947723651109235,0.032108534406282786,activation,0.33947723651109235
3072,Cluster_4754,FUN_011831,0.6155462602249309,2.364320947623356e-05,activation,0.6155462602249309
3073,Cluster_11565,FUN_023778,0.3505453265269246,0.026579509773597604,activation,0.3505453265269246
3074,Cluster_9706,FUN_023778,-0.3154733135215257,0.04737631129230093,repression,0.3154733135215257
3075,Cluster_9532,FUN_031516,0.4760389081881098,0.0019036498120425715,activation,0.4760389081881098
3076,Cluster_14532,FUN_031516,0.4811332277451036,0.0016730881724367403,activation,0.4811332277451036
3077,Cluster_4026,FUN_031516,0.32660074958043317,0.03969684856672561,activation,0.32660074958043317
3078,Cluster_5603,FUN_031516,0.44584184623971906,0.0039356134488829795,activation,0.44584184623971906
3079,Cluster_14610,FUN_031516,0.4297084440891329,0.005653514231656599,activation,0.4297084440891329
3080,Cluster_15097,FUN_031516,0.4110680590323855,0.008413805906818873,activation,0.4110680590323855
3081,Cluster_1819,FUN_031516,0.4497571339928746,0.0035949490854980536,activation,0.4497571339928746
3082,Cluster_10452,FUN_031516,0.42316899334412644,0.0065159613875459136,activation,0.42316899334412644
3083,Cluster_3109,FUN_031516,0.3591384793461039,0.022852780284324192,activation,0.3591384793461039
3084,Cluster_9366,FUN_031516,0.3518334037231518,0.025990751865057043,activation,0.3518334037231518
3085,Cluster_2746,FUN_031516,0.3867233929765793,0.01369946971236108,activation,0.3867233929765793
3086,Cluster_14692,FUN_031516,0.3297111008587786,0.037741958484289566,activation,0.3297111008587786
3087,Cluster_5516,FUN_031516,0.4166508445915696,0.0074862978755165024,activation,0.4166508445915696
3088,Cluster_13327,FUN_031516,0.4622923963931673,0.0026711151210892514,activation,0.4622923963931673
3089,Cluster_16354,FUN_031516,0.39750008325626823,0.01108800382053554,activation,0.39750008325626823
3090,Cluster_3301,FUN_031516,0.36138079915579596,0.021955458937236053,activation,0.36138079915579596
3091,Cluster_2500,FUN_031516,0.6217658465367192,1.849042930605691e-05,activation,0.6217658465367192
3092,Cluster_5517,FUN_031516,0.47120398134746594,0.0021479098607867365,activation,0.47120398134746594
3093,Cluster_17623,FUN_031516,0.4817981463495284,0.001644891965079167,activation,0.4817981463495284
3094,Cluster_4754,FUN_031516,0.3839867320064685,0.014440031878144091,activation,0.3839867320064685
3095,Cluster_9420,FUN_031516,0.3175132430365797,0.045885219478465876,activation,0.3175132430365797
3096,Cluster_1865,FUN_031516,0.6364858290317171,1.0113289964719771e-05,activation,0.6364858290317171
3097,Cluster_3226,FUN_031516,0.40902907550161577,0.008776310736596118,activation,0.40902907550161577
3098,Cluster_14605,FUN_031516,0.3767095067821747,0.016575964587645816,activation,0.3767095067821747
3099,Cluster_14532,FUN_027933,0.5241392467003962,0.0005178214013104574,activation,0.5241392467003962
3100,Cluster_4026,FUN_027933,0.3944689830086224,0.011775593041784294,activation,0.3944689830086224
3101,Cluster_5603,FUN_027933,0.31504281840219256,0.04769592527553174,activation,0.31504281840219256
3102,Cluster_14610,FUN_027933,0.3449366717517421,0.029273504737325574,activation,0.3449366717517421
3103,Cluster_1819,FUN_027933,0.4373005407631393,0.004777777230144662,activation,0.4373005407631393
3104,Cluster_17245,FUN_027933,0.31747463106387824,0.04591308643146148,activation,0.31747463106387824
3105,Cluster_3109,FUN_027933,0.38212910074955797,0.014961794539842315,activation,0.38212910074955797
3106,Cluster_9786,FUN_027933,0.4408300801089217,0.004412489533456429,activation,0.4408300801089217
3107,Cluster_14692,FUN_027933,0.3276715135329408,0.03901476189353537,activation,0.3276715135329408
3108,Cluster_5516,FUN_027933,0.4427479825807339,0.004224374035405625,activation,0.4427479825807339
3109,Cluster_13327,FUN_027933,0.3741236443723053,0.017396407494199493,activation,0.3741236443723053
3110,Cluster_16354,FUN_027933,0.40308305663484745,0.009910862746877266,activation,0.40308305663484745
3111,Cluster_3301,FUN_027933,0.31606545915121675,0.046939508667347175,activation,0.31606545915121675
3112,Cluster_1832,FUN_027933,0.31985774013399143,0.044218603293968546,activation,0.31985774013399143
3113,Cluster_17623,FUN_027933,0.5117687141850598,0.0007371884132916067,activation,0.5117687141850598
3114,Cluster_3227,FUN_027933,0.32753340890537597,0.039102195464071794,activation,0.32753340890537597
3115,Cluster_9420,FUN_027933,0.5087439818609512,0.0008020669503481443,activation,0.5087439818609512
3116,Cluster_9380,FUN_027933,0.3307087899009577,0.037131814372369065,activation,0.3307087899009577
3117,Cluster_1865,FUN_027933,0.3727819445668792,0.01783539495550103,activation,0.3727819445668792
3118,Cluster_2372,FUN_027933,0.4818879924498546,0.0016411143497762767,activation,0.4818879924498546
3119,Cluster_14605,FUN_027933,0.4704071125800375,0.0021907091120805518,activation,0.4704071125800375
3120,Cluster_1950,FUN_009753,0.382687200548142,0.014803389444164865,activation,0.382687200548142
3121,Cluster_14532,FUN_009753,0.5245154044140723,0.0005121810991928534,activation,0.5245154044140723
3122,Cluster_5603,FUN_009753,0.32432678398355963,0.041177616045312726,activation,0.32432678398355963
3123,Cluster_14146,FUN_009753,0.344592995225341,0.029445655487160962,activation,0.344592995225341
3124,Cluster_9786,FUN_009753,0.36059175556333956,0.02226779968946405,activation,0.36059175556333956
3125,Cluster_2746,FUN_009753,0.3546182776712329,0.024754759748820993,activation,0.3546182776712329
3126,Cluster_17173,FUN_009753,0.3146385955924977,0.04799761506855902,activation,0.3146385955924977
3127,Cluster_5516,FUN_009753,0.3645894456000248,0.02072274751752248,activation,0.3645894456000248
3128,Cluster_16354,FUN_009753,0.48313266309502156,0.001589564055221013,activation,0.48313266309502156
3129,Cluster_1832,FUN_009753,0.3480417625684483,0.027755487351686193,activation,0.3480417625684483
3130,Cluster_9420,FUN_009753,0.46607403435891764,0.0024368189340232215,activation,0.46607403435891764
3131,Cluster_9380,FUN_009753,0.3557996965647639,0.024245384961893164,activation,0.3557996965647639
3132,Cluster_2372,FUN_009753,0.33309981943100064,0.03570231526352525,activation,0.33309981943100064
3133,Cluster_4036,FUN_009753,0.33235822530163023,0.036140781561623245,activation,0.33235822530163023
3134,Cluster_1865,FUN_008839,0.32729309003607515,0.039254721224290745,activation,0.32729309003607515
3135,Cluster_13647,FUN_008839,0.36335313647843676,0.02119067865750723,activation,0.36335313647843676
3136,Cluster_12081,FUN_038519,0.4829595185188944,0.001596648415165225,activation,0.4829595185188944
3137,Cluster_12083,FUN_038519,0.3686794055912739,0.019235886001132355,activation,0.3686794055912739
3138,Cluster_12087,FUN_038519,0.3313692478223922,0.03673235787427874,activation,0.3313692478223922
3139,Cluster_5685,FUN_027204,0.39158007634440767,0.012464372654931968,activation,0.39158007634440767
3140,Cluster_4036,FUN_027204,0.388421024502019,0.013256454962967531,activation,0.388421024502019
3141,Cluster_13647,FUN_014139,0.3607243653096406,0.022215048778976204,activation,0.3607243653096406
3142,Cluster_14532,FUN_022752,0.4613273732336133,0.002733978549457608,activation,0.4613273732336133
3143,Cluster_5603,FUN_022752,0.43009601876232584,0.0056056585491931045,activation,0.43009601876232584
3144,Cluster_15097,FUN_022752,0.315421137931954,0.04741495590109953,activation,0.315421137931954
3145,Cluster_1819,FUN_022752,0.4500502654676998,0.0035705125375236307,activation,0.4500502654676998
3146,Cluster_14146,FUN_022752,0.31996989928289443,0.04414011928375397,activation,0.31996989928289443
3147,Cluster_10452,FUN_022752,0.42522873078488355,0.006232831716800896,activation,0.42522873078488355
3148,Cluster_17245,FUN_022752,0.3192974770421553,0.04461234487167266,activation,0.3192974770421553
3149,Cluster_3109,FUN_022752,0.5746505351331912,0.0001053446384440955,activation,0.5746505351331912
3150,Cluster_14692,FUN_022752,0.34344991871281805,0.030024255954525556,activation,0.34344991871281805
3151,Cluster_5516,FUN_022752,0.44807735653344877,0.00373781592243224,activation,0.44807735653344877
3152,Cluster_13327,FUN_022752,0.4249645939419149,0.006268535076445871,activation,0.4249645939419149
3153,Cluster_16354,FUN_022752,0.43033145731925043,0.0055767593759006254,activation,0.43033145731925043
3154,Cluster_1836,FUN_022752,0.3276744530038555,0.039012902657975065,activation,0.3276744530038555
3155,Cluster_1832,FUN_022752,0.38684725464407654,0.013666727806096636,activation,0.38684725464407654
3156,Cluster_2500,FUN_022752,0.49113054706375125,0.0012911156378261125,activation,0.49113054706375125
3157,Cluster_5517,FUN_022752,0.3932046068999017,0.012072954481178145,activation,0.3932046068999017
3158,Cluster_17623,FUN_022752,0.5300566389293803,0.0004352228333120602,activation,0.5300566389293803
3159,Cluster_3227,FUN_022752,0.4066104251690496,0.009223603643732006,activation,0.4066104251690496
3160,Cluster_9380,FUN_022752,0.31232645585084196,0.049752972787658084,activation,0.31232645585084196
3161,Cluster_1865,FUN_022752,0.6438700530627954,7.382697506945738e-06,activation,0.6438700530627954
3162,Cluster_3226,FUN_022752,0.41521169780894995,0.007716548255528747,activation,0.41521169780894995
3163,Cluster_2372,FUN_022752,0.3481389712157613,0.027709036339206492,activation,0.3481389712157613
3164,Cluster_13647,FUN_022752,0.3361379761370418,0.033951232817573326,activation,0.3361379761370418
3165,Cluster_14605,FUN_022752,0.3768534794846796,0.016531260038754547,activation,0.3768534794846796
3166,Cluster_14532,FUN_004912,-0.33526307895787705,0.03444810874973691,repression,0.33526307895787705
3167,Cluster_11565,FUN_004912,0.4346583439904339,0.00506815017279373,activation,0.4346583439904339
3168,Cluster_2746,FUN_004912,-0.3301907025218422,0.03744764074728084,repression,0.3301907025218422
3169,Cluster_5516,FUN_004912,-0.35520845652691757,0.024499200318939398,repression,0.35520845652691757
3170,Cluster_16354,FUN_004912,-0.38103047944554674,0.015277804693208288,repression,0.38103047944554674
3171,Cluster_1950,FUN_002343,0.4059316657037493,0.009352584035325384,activation,0.4059316657037493
